Time,ZN_1_FLR_1_SEC_1:BOULDER ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ZN_1_FLR_1_SEC_1:BOULDER ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ZN_1_FLR_1_SEC_1:BOULDER ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ZN_1_FLR_1_SEC_1:BOULDER ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ZN_1_FLR_1_SEC_2:BOULDER ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ZN_1_FLR_1_SEC_2:BOULDER ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ZN_1_FLR_1_SEC_2:BOULDER ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ZN_1_FLR_1_SEC_2:BOULDER ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ZN_1_FLR_1_SEC_3:BOULDER ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ZN_1_FLR_1_SEC_3:BOULDER ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ZN_1_FLR_1_SEC_3:BOULDER ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ZN_1_FLR_1_SEC_3:BOULDER ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ZN_1_FLR_1_SEC_4:BOULDER ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ZN_1_FLR_1_SEC_4:BOULDER ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ZN_1_FLR_1_SEC_4:BOULDER ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ZN_1_FLR_1_SEC_4:BOULDER ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ZN_1_FLR_1_SEC_5:BOULDER ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ZN_1_FLR_1_SEC_5:BOULDER ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ZN_1_FLR_1_SEC_5:BOULDER ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ZN_1_FLR_1_SEC_5:BOULDER ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s] 
22:30:00,6.666258E+03,1.689066E+03,3.439323E-01,1.655128E-01,3.050246E+03,7.725782E+02,1.573740E-01,7.570497E-02,6.670343E+03,1.770634E+03,3.441430E-01,1.735053E-01,3.048694E+03,8.780896E+02,1.572940E-01,8.604351E-02,1.064358E+04,3.173932E+03,5.491121E-01,3.110203E-01 
22:45:00,6.666463E+03,8.388160E+02,3.439428E-01,8.219618E-02,3.050341E+03,3.833258E+02,1.573789E-01,3.756212E-02,6.670547E+03,8.779728E+02,3.441535E-01,8.603297E-02,3.048789E+03,4.338573E+02,1.572989E-01,4.251344E-02,1.064393E+04,1.579154E+03,5.491298E-01,1.547447E-01 
23:00:00,6.666646E+03,0.000000E+00,3.439523E-01,0.000000E+00,3.050426E+03,0.000000E+00,1.573833E-01,0.000000E+00,6.670730E+03,0.000000E+00,3.441629E-01,0.000000E+00,3.048875E+03,0.000000E+00,1.573032E-01,0.000000E+00,1.064424E+04,0.000000E+00,5.491457E-01,0.000000E+00 
23:15:00,6.666812E+03,0.000000E+00,3.439608E-01,0.000000E+00,3.050503E+03,0.000000E+00,1.573873E-01,0.000000E+00,6.670896E+03,0.000000E+00,3.441714E-01,0.000000E+00,3.048951E+03,0.000000E+00,1.573072E-01,0.000000E+00,1.064452E+04,0.000000E+00,5.491601E-01,0.000000E+00 
23:30:00,6.666963E+03,0.000000E+00,3.439686E-01,0.000000E+00,3.050573E+03,0.000000E+00,1.573909E-01,0.000000E+00,6.671046E+03,0.000000E+00,3.441791E-01,0.000000E+00,3.049021E+03,0.000000E+00,1.573108E-01,0.000000E+00,1.064478E+04,0.000000E+00,5.491733E-01,0.000000E+00 
23:45:00,6.667101E+03,0.000000E+00,3.439757E-01,0.000000E+00,3.050637E+03,0.000000E+00,1.573942E-01,0.000000E+00,6.671183E+03,0.000000E+00,3.441862E-01,0.000000E+00,3.049085E+03,0.000000E+00,1.573141E-01,0.000000E+00,1.064501E+04,0.000000E+00,5.491853E-01,0.000000E+00 
24:00:00,6.667228E+03,0.000000E+00,3.439823E-01,0.000000E+00,3.050695E+03,0.000000E+00,1.573972E-01,0.000000E+00,6.671310E+03,0.000000E+00,3.441928E-01,0.000000E+00,3.049143E+03,0.000000E+00,1.573171E-01,0.000000E+00,1.064523E+04,0.000000E+00,5.491965E-01,0.000000E+00 
Peak,6.668882E+03,4.196187E+03,3.440676E-01,3.945447E-01,3.051441E+03,1.885495E+03,1.574357E-01,1.776852E-01,6.672947E+03,4.212043E+03,3.442772E-01,3.960031E-01,3.049889E+03,2.123999E+03,1.573556E-01,2.081307E-01,1.064815E+04,8.205904E+03,5.493471E-01,7.676930E-01 

Peak Vol Flow (m3/s),,,3.048893E-01,3.496186E-01,,,1.395088E-01,1.574525E-01,,,3.050750E-01,3.509109E-01,,,1.394378E-01,1.844312E-01,,,4.867940E-01,6.802772E-01 
