Date/Time,Electricity:Facility [J](RunPeriod),ElectricityPurchased:Facility [J](RunPeriod),ElectricitySurplusSold:Facility [J](RunPeriod),ElectricityNet:Facility [J](RunPeriod),Source:Facility [J](RunPeriod),CO2:Facility [kg](RunPeriod),Electricity:Building [J](RunPeriod),Electricity:Plant [J](RunPeriod),Electricity:HVAC [J](RunPeriod),InteriorLights:Electricity [J](RunPeriod),InteriorEquipment:Electricity [J](RunPeriod),Fans:Electricity [J](RunPeriod),Cooling:Electricity [J](RunPeriod),Pumps:Electricity [J](RunPeriod),Heating:Electricity [J](RunPeriod),Gas:Facility [J](RunPeriod),Heating:Gas [J](RunPeriod),Gas:Plant [J](RunPeriod),Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly),Gas:Facility [J](Hourly),Electricity:Facility [J](Monthly),Gas:Facility [J](Monthly),CO2:Facility [kg](Monthly),CO:Facility [kg](Monthly),CH4:Facility [kg](Monthly),NOx:Facility [kg](Monthly),N2O:Facility [kg](Monthly),SO2:Facility [kg](Monthly),PM:Facility [kg](Monthly),PM10:Facility [kg](Monthly),PM2.5:Facility [kg](Monthly),NH3:Facility [kg](Monthly),NMVOC:Facility [kg](Monthly),Hg:Facility [kg](Monthly),Pb:Facility [kg](Monthly),WaterEnvironmentalFactors:Facility [L](Monthly),Nuclear High:Facility [kg](Monthly),Nuclear Low:Facility [m3](Monthly),Carbon Equivalent:Facility [kg](Monthly) 
 01/02  21:00:00,,,,,,,,,,,,,,,,,,,18047411.1964094,18047411.1964094,0.0 
 01/02  22:00:00,,,,,,,,,,,,,,,,,,,17083371.3764352,17083371.3764352,0.0 
 01/02  23:00:00,,,,,,,,,,,,,,,,,,,12395520.324,12395520.324,0.0 
 01/02  24:00:00,,,,,,,,,,,,,,,,,,,10846080.306,10846080.306,0.0 
 01/03  01:00:00,,,,,,,,,,,,,,,,,,,10846080.306,10846080.306,0.0 
 01/03  02:00:00,,,,,,,,,,,,,,,,,,,10846080.306,10846080.306,0.0 
 01/03  03:00:00,,,,,,,,,,,,,,,,,,,10846080.306,10846080.306,0.0 
 01/03  04:00:00,,,,,,,,,,,,,,,,,,,10846080.306,10846080.306,0.0 
 01/03  05:00:00,,,,,,,,,,,,,,,,,,,10846080.306,10846080.306,0.0 
 01/03  06:00:00,,,,,,,,,,,,,,,,,,,12395520.324,12395520.324,0.0 
 01/03  07:00:00,,,,,,,,,,,,,,,,,,,12395520.324,12395520.324,0.0 
 01/03  08:00:00,,,,,,,,,,,,,,,,,,,18593280.396,18593280.396,0.0 
 01/03  09:00:00,,,,,,,,,,,,,,,,,,,48807360.972,48807360.972,0.0 
 01/03  10:00:00,,,,,,,,,,,,,,,,,,,48807360.972,48807360.972,0.0 
 01/03  11:00:00,,,,,,,,,,,,,,,,,,,49585582.6130282,49585582.6130282,0.0 
 01/03  12:00:00,,,,,,,,,,,,,,,,,,,51955350.9720207,51955350.9720206,0.0 
 01/03  13:00:00,,,,,,,,,,,,,,,,,,,50522975.0350798,50522975.0350798,0.0 
 01/03  14:00:00,,,,,,,,,,,,,,,,,,,56999007.8863141,56999007.8863141,0.0 
 01/03  15:00:00,,,,,,,,,,,,,,,,,,,59022193.6148594,59022193.6148594,0.0 
 01/03  16:00:00,,,,,,,,,,,,,,,,,,,60816678.3032967,60816678.3032967,0.0 
 01/03  17:00:00,,,,,,,,,,,,,,,,,,,62289068.2332191,62289068.2332191,0.0 
 01/03  18:00:00,,,,,,,,,,,,,,,,,,,35412007.4140868,35412007.4140868,0.0 
 01/03  19:00:00,,,,,,,,,,,,,,,,,,,24107383.7684286,24107383.7684286,0.0 
 01/03  20:00:00,,,,,,,,,,,,,,,,,,,23045180.4740889,23045180.4740889,0.0 
 01/03  21:00:00,,,,,,,,,,,,,,,,,,,18532005.2296787,18532005.2296787,0.0 
 01/03  22:00:00,,,,,,,,,,,,,,,,,,,17536208.3530409,17536208.3530409,0.0 
 01/03  23:00:00,,,,,,,,,,,,,,,,,,,12395520.324,12395520.324,0.0 
 01/03  24:00:00,,,,,,,,,,,,,,,,,,,10846080.306,10846080.306,0.0 
 01/04  01:00:00,,,,,,,,,,,,,,,,,,,10846080.306,10846080.306,0.0 
 01/04  02:00:00,,,,,,,,,,,,,,,,,,,10846080.306,10846080.306,0.0 
 01/04  03:00:00,,,,,,,,,,,,,,,,,,,10846080.306,10846080.306,0.0 
 01/04  04:00:00,,,,,,,,,,,,,,,,,,,10846080.306,10846080.306,0.0 
 01/04  05:00:00,,,,,,,,,,,,,,,,,,,10846080.306,10846080.306,0.0 
 01/04  06:00:00,,,,,,,,,,,,,,,,,,,12395520.324,12395520.324,0.0 
 01/04  07:00:00,,,,,,,,,,,,,,,,,,,12395520.324,12395520.324,0.0 
 01/04  08:00:00,,,,,,,,,,,,,,,,,,,18593280.396,18593280.396,0.0 
 01/04  09:00:00,,,,,,,,,,,,,,,,,,,48807360.972,48807360.972,0.0 
 01/04  10:00:00,,,,,,,,,,,,,,,,,,,48836961.3742905,48836961.3742905,0.0 
 01/04  11:00:00,,,,,,,,,,,,,,,,,,,50254436.1442631,50254436.1442631,0.0 
 01/04  12:00:00,,,,,,,,,,,,,,,,,,,52956691.9048468,52956691.9048468,0.0 
 01/04  13:00:00,,,,,,,,,,,,,,,,,,,51051516.523794,51051516.523794,0.0 
 01/04  14:00:00,,,,,,,,,,,,,,,,,,,57483067.8780835,57483067.8780835,0.0 
 01/04  15:00:00,,,,,,,,,,,,,,,,,,,59333605.4720329,59333605.4720329,0.0 
 01/04  16:00:00,,,,,,,,,,,,,,,,,,,60979796.258263,60979796.258263,0.0 
 01/04  17:00:00,,,,,,,,,,,,,,,,,,,62226186.1097682,62226186.1097682,0.0 
 01/04  18:00:00,,,,,,,,,,,,,,,,,,,35231151.0034266,35231151.0034266,0.0 
 01/04  19:00:00,,,,,,,,,,,,,,,,,,,23999520.5260384,23999520.5260384,0.0 
 01/04  20:00:00,,,,,,,,,,,,,,,,,,,22976703.5786521,22976703.5786521,0.0 
 01/04  21:00:00,,,,,,,,,,,,,,,,,,,18456013.4213676,18456013.4213676,0.0 
 01/04  22:00:00,,,,,,,,,,,,,,,,,,,17459179.7734257,17459179.7734257,0.0 
 01/04  23:00:00,,,,,,,,,,,,,,,,,,,12395520.324,12395520.324,0.0 
 01/04  24:00:00,,,,,,,,,,,,,,,,,,,10846080.306,10846080.306,0.0 
 01/05  01:00:00,,,,,,,,,,,,,,,,,,,10846080.306,10846080.306,0.0 
 01/05  02:00:00,,,,,,,,,,,,,,,,,,,10846080.306,10846080.306,0.0 
 01/05  03:00:00,,,,,,,,,,,,,,,,,,,10846080.306,10846080.306,0.0 
 01/05  04:00:00,,,,,,,,,,,,,,,,,,,10846080.306,10846080.306,0.0 
 01/05  05:00:00,,,,,,,,,,,,,,,,,,,10846080.306,10846080.306,0.0 
 01/05  06:00:00,,,,,,,,,,,,,,,,,,,12395520.324,12395520.324,0.0 
 01/05  07:00:00,,,,,,,,,,,,,,,,,,,12395520.324,12395520.324,0.0 
 01/05  08:00:00,,,,,,,,,,,,,,,,,,,18593280.396,18593280.396,0.0 
